r,obs,mmean,lo,hi,cbsa,gamma
500,2.4602264739152342e-5,9.800133035134347e-6,6.940503944080085e-6,1.3126403524328472e-5,19780,1.147586121482387e-5
1000,2.7035094563210464e-5,1.6584737069496023e-5,1.305768809989309e-5,1.9508866779915502e-5,19780,7.526227783294961e-6
0,7.30210298492627e-5,6.489265453641425e-5,5.333968777736656e-5,7.775884594458349e-5,31700,0
250,2.4206532511576062e-5,1.6272990056853845e-5,1.3585976762427506e-5,1.918835306488193e-5,31700,5.018179446694132e-6
500,3.583740181319996e-5,1.817913866435508e-5,1.3788849283887548e-5,2.2737823434085958e-5,31700,1.3099578379113999e-5
1000,3.854591066967132e-5,2.6537800919628562e-5,2.140664478089948e-5,3.242467484326159e-5,31700,6.121235826409735e-6
0,2.9440966643357545e-5,3.6534051133683794e-5,2.6266070157172605e-5,4.855639825687769e-5,15980,0
250,1.4733430249851555e-5,1.7825142918583567e-5,1.2822701447343944e-5,2.3358993610505003e-5,15980,0
500,1.3488096299468322e-5,1.374192366618325e-5,1.0036066251328881e-5,1.914686211287196e-5,15980,0
1000,1.5253309040804823e-5,1.3734060740249525e-5,9.775319240111426e-6,1.793487823428452e-5,15980,0
0,4.148020741546731e-5,3.0082849585660186e-5,2.2060577051388548e-5,4.165881311983293e-5,17900,0
250,4.227917812867023e-5,1.4521602771855025e-5,1.0767078360373319e-5,1.842245286213073e-5,17900,2.3856725266539496e-5
500,4.019406262080688e-5,9.230205010235294e-6,6.464611979944378e-6,1.4034258424820849e-5,17900,2.6159804195986027e-5
1000,2.8742494556828148e-5,9.39094721472347e-6,6.630537203004628e-6,1.3782428433731842e-5,17900,1.4960066123096306e-5
0,5.443406207510554e-5,3.792386319970744e-5,2.4795996719277038e-5,5.181748616458951e-5,16860,2.61657591051603e-6
250,6.321982264739217e-5,2.2277553178477628e-5,1.452351393417467e-5,2.9803800732258977e-5,16860,3.3416021915133194e-5
500,7.904233742751158e-5,1.658735878147609e-5,1.0281591700445424e-5,2.640646938781764e-5,16860,5.2635868039693944e-5
1000,9.0030612087102415e-05,2.2480353691662646e-5,1.5507352202254834e-5,3.7475105216844206e-5,16860,5.255550687025821e-5
0,5.499953124858218e-5,2.2690491480828442e-5,1.263523928984415e-5,3.920032339240099e-5,29180,1.579920785618119e-5
250,3.980667253253734e-5,1.5194714962287191e-5,9.243942945370233e-6,2.5622843201231734e-5,29180,1.4183829331305608e-5
500,5.205303376045104e-5,9.152897680320861e-6,6.105809763563867e-6,1.345839393804095e-5,29180,3.859463982241009e-5
1000,5.850765552969945e-5,1.15102183486493e-5,6.435739527158204e-6,1.795543949230326e-5,29180,4.055221603739619e-5
0,7.394239752156963e-5,7.87720848069918e-5,6.13723723837939e-5,9.856343579450134e-5,22660,0
250,3.163853236993232e-5,2.4304059718365262e-5,2.0011557244774482e-5,2.9669323478626748e-5,22660,1.969208891305574e-6
500,4.604091681240828e-5,2.2954105883298278e-5,1.5717171341617688e-5,2.9966339666489567e-5,22660,1.6074577145918712e-5
1000,5.181006315002571e-5,3.2740512984976744e-5,2.6996841062048078e-5,3.932179806069401e-5,22660,1.2488265089331697e-5
0,4.894833166400505e-5,5.450376629918468e-5,4.5018405497439075e-5,6.433360483138813e-5,37340,0
250,1.2598224342410328e-5,1.2113594485000809e-5,9.99118122182966e-6,1.442177484747627e-5,37340,0
500,1.1882934226544155e-5,8.47628427899832e-6,5.610967489975663e-6,1.1262039096211455e-5,37340,6.208951303326995e-7
1000,1.9650396714594487e-5,2.4663939241467104e-5,1.8415897816819254e-5,3.163931309137255e-5,37340,0
0,6.833295157048054e-5,3.872849693472409e-5,2.8522706461941673e-5,5.183262408748194e-5,21340,1.6500327482998606e-5
250,4.2943551368179546e-5,1.8055952565471898e-5,1.3751019837892931e-5,2.324147260225636e-5,21340,1.9702078765923185e-5
500,3.263093729708667e-5,1.642678689666953e-5,9.635721553660547e-6,2.3819170893342314e-5,21340,8.811766403744356e-6
1000,3.778161996588961e-5,2.7909317682325683e-5,1.8573607495848554e-5,3.991541346643704e-5,21340,0
0,4.925880018426152e-5,3.608640395369925e-5,2.3738351436271007e-5,5.832393987351883e-5,23060,0
250,4.6982570801704614e-5,2.162435992089047e-5,1.4103771720506709e-5,3.06004215504699e-5,23060,1.6382149251234716e-05
500,3.959975807085888e-5,1.3377094370397853e-5,9.700697309730555e-6,1.8939169479476778e-5,23060,2.06605885913821e-5
1000,2.820610872078004e-5,1.96361287459287e-5,1.1910317855647045e-5,2.8833962213271307e-5,23060,0
0,6.728609440204928e-5,2.8309983723768117e-5,2.0900550181176886e-5,3.611329506034622e-5,30780,3.1172799341703064e-5
250,4.095078965568736e-5,1.299771890955138e-5,1.0293628771924719e-5,1.7242701966725245e-5,30780,2.3708087688962117e-5
500,5.0479153175642975e-5,1.1405148176138282e-5,7.409593115554513e-6,1.6245096996625532e-5,30780,3.423405617901744e-5
1000,3.6918245137540815e-5,1.5860540553185625e-5,1.171282166414668e-5,2.294099294693695e-5,30780,1.3977252190603865e-5
0,3.951709234897913e-5,3.0098056300517212e-5,1.783469304240495e-5,4.8179405195597263e-5,49620,0
250,2.7250750099683808e-5,2.023465767621723e-5,1.2895911599414788e-5,3.355462938587421e-5,49620,0
500,1.587239069800076e-5,1.3331342079647666e-5,6.872136709276918e-6,2.2444557640142952e-5,49620,0
1000,1.688408019042346e-5,1.8603257649065932e-5,8.946499484438412e-6,2.8756906011825202e-5,49620,0
0,1.6752881316549587e-5,3.775375387816834e-5,2.7710114946074713e-5,5.232657939555758e-5,19660,0
250,1.0864025566274962e-5,2.0487289823310715e-5,1.5881542530677595e-5,3.0026246651304212e-5,19660,0
500,6.918003877169217e-6,7.910281993499898e-6,5.451170293287831e-6,1.1351186155048906e-5,19660,0
1000,9.285667982543204e-6,1.0533158772294471e-5,6.3243772380463765e-6,1.576668798418831e-5,19660,0
0,5.6957578019813407e-5,5.359523265306614e-5,3.8718086898969544e-5,6.853105880876726e-5,30460,0
250,2.7295619339858416e-5,1.828725907104629e-5,1.405436709205277e-5,2.198682424551996e-5,30460,5.308795094338456e-6
500,2.8228405767524986e-5,1.5046159799202748e-5,1.0822982838113064e-5,1.9596473398404458e-5,30460,8.631932369120528e-6
1000,3.527972159842677e-5,2.219856206903428e-5,1.6618185416110734e-5,2.8637572959793465e-5,30460,6.6421486386333045e-6
0,4.321588736636443e-5,3.852313204794393e-5,1.9006726796215985e-5,6.665754934316882e-5,24580,0
250,3.1101117906238916e-5,2.7076195944735633e-5,1.372470860706007e-5,4.593133879393945e-5,24580,0
500,2.816309959311847e-5,1.9574606883202854e-5,8.67219920126329e-6,3.356937993740205e-5,24580,0
1000,4.5316816094802885e-5,2.3704068015711443e-5,1.1021040685118728e-5,4.6017482990097464e-5,24580,0
0,1.036981435759777e-4,2.1256043702584016e-5,9.805229216547058e-6,3.7023706743906834e-5,42540,6.667443683207086e-5
250,7.690414653828039e-5,1.673573543966436e-5,8.777365384386654e-6,2.6889194307834708e-5,42540,5.0014952230445684e-5
500,5.6009189000152075e-5,1.115095365747284e-5,6.27038095425572e-6,1.693040261732743e-5,42540,3.907878638282464e-5
1000,3.947793422304847e-5,9.999768087866476e-6,3.907635452928467e-6,1.7838868535615608e-5,42540,2.1639065687432863e-5
0,3.973324685777073e-5,2.975045961797016e-5,1.1276723536585699e-5,5.435609003157653e-5,44700,0
250,2.7821953771579758e-5,2.328837838271439e-5,1.0266612133407624e-5,4.114418638571655e-5,44700,0
500,2.4593030876899402e-5,1.6239581416465627e-5,8.40277566506262e-6,2.9251049665818646e-5,44700,0
1000,3.985153405127024e-5,1.5481380711953658e-5,6.4832578353709275e-6,2.6099038488845034e-5,44700,1.3752495562425209e-5
0,1.8034586924989135e-4,5.143818875622055e-5,3.869371331376434e-5,6.64908167645239e-5,21660,1.1385505248536745e-4
250,1.9748789975706263e-4,3.1502035107378855e-5,2.1118248419340322e-5,4.6535255289702966e-5,21660,1.5095264446735967e-4
500,1.5381063666700744e-4,3.577266592514006e-5,2.3550195757656097e-5,4.8904455091115486e-5,21660,1.0490618157589195e-4
1000,4.998780760592496e-5,4.379239362013589e-5,3.108670221919574e-5,5.721721648320872e-5,21660,0
0,5.771112186354784e-5,4.067524272189041e-5,1.7184409522018798e-5,9.441345888893432e-5,15940,0
250,4.058449608711437e-5,2.9140474032623866e-5,1.3126498055566625e-5,6.174908430421005e-5,15940,0
500,2.2602848098743836e-5,1.5033616796039727e-5,6.769188995050228e-6,2.6194285493331053e-5,15940,0
1000,2.8164614181715445e-5,1.8369996328585067e-5,8.21545947149083e-6,3.740579397876792e-5,15940,0
0,8.562550774378549e-5,5.483435193830482e-5,4.930100827571572e-5,6.264018256633196e-5,20500,2.2985325177453524e-5
250,3.1039105668580526e-5,2.3482061046196926e-5,2.0143445358317286e-5,2.808717055315763e-5,20500,2.9519351154228965e-6
500,4.4453799012246967e-5,3.0259284866996148e-5,2.561001087126226e-5,3.544431871319986e-5,20500,9.009480299047104e-6
1000,3.650791476966045e-5,2.3684280023474232e-5,2.0681363846240318e-5,2.6535708824367778e-5,20500,9.972205945292675e-6
0,3.582070210911346e-5,3.736629236874679e-5,2.3398319614586576e-5,6.078791778958508e-5,44180,0
250,2.5922016817405775e-5,2.0636724387434504e-5,1.4030148193753507e-5,2.9463327835423585e-5,44180,0
500,2.8093339463030755e-5,1.5544918618284324e-5,1.0286393520480956e-5,2.2667950515284335e-5,44180,5.425388947746419e-6
1000,3.5522439075245654e-5,1.9706925757853826e-5,1.3419112071401663e-5,2.8163331227874346e-5,44180,7.359107847371308e-6
0,7.040670292416294e-5,3.383928537650853e-5,2.646371844711534e-5,4.301919790548117e-5,25420,2.7387505018681774e-5
250,3.770534028720546e-5,1.6270909461617908e-5,1.2058227130036857e-5,2.0672614159746413e-5,25420,1.703272612745905e-5
500,2.9700355245945037e-5,9.162227965534866e-6,6.268397306425042e-6,1.3152970466103746e-5,25420,1.6547384779841293e-5
1000,1.604676405888322e-5,9.139142214794459e-6,6.758332608417702e-6,1.1868735039674501e-5,25420,4.178029019208721e-6
0,9.901326439572132e-5,5.666222592572472e-5,3.308476943412489e-5,8.65147930492441e-5,42020,1.2498471346477217e-5
250,5.726504331141512e-5,3.156826544469212e-5,2.2556657321999605e-5,4.439855616159073e-5,42020,1.2866487149824388e-5
500,6.642785578269935e-5,1.8497147102900684e-5,1.141435027437762e-5,2.5407753147018942e-5,42020,4.102010263568041e-5
1000,9.341402020477469e-5,2.3481516259720298e-5,1.2369767044066983e-5,4.199503874626521e-5,42020,5.1418981458509476e-5
0,1.3813944728678418e-4,6.526400737080109e-5,2.6330433632537342e-5,2.2842809096558478e-4,34900,0
250,9.911717331951112e-5,4.375752477889059e-5,2.063953009734852e-5,8.086238932729938e-5,34900,1.8254783992211745e-5
500,7.107443426013773e-5,2.8968589579101304e-5,1.2304493796900563e-5,6.0245810383203396e-5,34900,1.0828623876934331e-5
1000,7.448334482919424e-5,2.714647067073771e-5,3.8157595412260383e-7,7.016328823886783e-5,34900,4.320056590326405e-6
0,8.614660614839776e-5,3.9060491796584314e-5,1.8948940346233784e-5,6.906543999697617e-5,41420,1.7081166151421595e-5
250,6.39522651384533e-5,2.5468068238408387e-5,1.4714989855846796e-5,3.9102934973275986e-5,41420,2.4849330165177308e-5
500,5.113569707606633e-5,1.7466583375371348e-5,9.824446071629127e-6,2.699595885062813e-5,41420,2.4139738225438198e-5
1000,6.001173859475843e-5,2.8454471503332138e-5,1.1596876914071173e-5,5.4594091657038214e-5,41420,5.417646937720218e-6
0,5.2368963932518695e-5,3.164037131487415e-5,1.5219682668649194e-5,5.8086168854377996e-5,39740,0
250,3.368273207311992e-5,2.1940464304120372e-5,1.0609106714234022e-5,3.844674418666503e-5,39740,0
500,3.525235234639726e-5,1.1852970837261122e-5,7.127764850882789e-6,1.8523954775233727e-5,39740,1.672839757116353e-5
1000,4.729387542231695e-5,1.4017550250914677e-5,7.762423730340267e-6,2.4036228821173193e-5,39740,2.3257646601143757e-5
0,9.314676573848715e-5,3.813771065449571e-5,1.366449073119688e-5,5.773320339112629e-5,21500,3.541356234736086e-5
250,1.0477813024153192e-4,3.089023544969562e-5,1.6011552343563112e-5,4.899135191377722e-5,21500,5.57867783277547e-5
500,1.1100230252344685e-4,2.7237283576885796e-5,1.241092495933103e-5,4.3846698267623776e-5,21500,6.715560425582307e-5
1000,4.419573519399576e-5,3.551524974229382e-5,1.6136617489887973e-5,6.250854863122612e-5,21500,0
0,8.171191684072398e-5,4.4451317441946785e-5,3.2185089866550566e-5,5.530654986038092e-5,22220,2.6405366980343055e-5
250,4.160887857267286e-5,1.8230997263636647e-5,1.472389197569862e-5,2.4253961864736748e-05,22220,1.735491670793611e-5
500,4.594001863741778e-5,1.1369986978435631e-5,8.099458084988929e-6,1.6333940691275317e-5,22220,2.960607794614246e-5
1000,6.0687610127017536e-5,2.052353755912661e-5,1.4866085967696987e-5,2.5873300205538072e-5,22220,3.481430992147947e-5
0,3.689315516808405e-5,4.1985305597493036e-5,2.551558028173219e-5,6.599400453951983e-5,38940,0
250,2.0333653400592133e-5,2.3504451801230895e-5,1.6347130531544857e-5,3.3094781765534034e-5,38940,0
500,1.474217286815446e-5,1.5656142547549675e-5,9.947703521877576e-6,2.640744186845479e-5,38940,0
1000,1.69380034495997e-5,1.9546311347273645e-5,1.2756465054849708e-5,2.7812667618053723e-5,38940,0
0,3.478008780338178e-5,3.640079761123394e-5,2.1072540557628604e-5,5.956855446605097e-5,29460,0
250,2.7994539669324586e-5,2.4417747570409754e-5,1.5899966784950786e-5,3.6647724048893775e-5,29460,0
500,2.3853945076404115e-5,1.2494670971320611e-5,7.826823182546538e-6,1.7789098328565784e-5,29460,6.064846747838331e-6
1000,2.0788220687348534e-5,1.1868793924672571e-5,6.139748910189177e-6,2.022608702617276e-5,29460,5.621336611757747e-7
0,1.708902325218352e-4,5.5673801822940814e-5,3.757998047875511e-5,7.824003214815324e-5,29620,9.265020037368198e-5
250,5.262303823346553e-5,2.51254995411624e-5,1.907993175680925e-5,3.279025497631869e-5,29620,1.983278325714684e-5
500,2.0265306822215506e-5,1.0188671485899417e-5,5.98844993239926e-6,1.4501479354487015e-5,29620,5.763827467728491e-6
1000,6.775205898564167e-5,1.6763736622126264e-5,9.374550242938046e-6,2.541880418986329e-5,29620,4.233325479577838e-5
0,1.3991584235912067e-4,3.878615533525442e-5,2.5851986637400107e-5,6.21051389726178e-5,12540,7.781070338650287e-5
250,6.721449531679565e-5,2.2893506619555575e-5,1.5264374946411777e-5,3.3692600747461314e-5,12540,3.352189456933433e-5
500,2.941066446685276e-5,1.4542245486965724e-5,8.851187310291315e-6,2.282650311585666e-5,12540,6.584161350996102e-6
1000,2.3432996510958642e-5,1.875604456373508e-5,1.0737774228723109e-5,3.269106282080254e-5,12540,0
0,1.7406815009154033e-5,2.7812657959990416e-5,1.1083462112075792e-5,4.844550803938184e-5,34820,0
250,1.4278354466893276e-5,1.9871557165309085e-5,7.831073734782e-6,3.156768968754662e-5,34820,0
500,1.550292922408701e-5,1.3574630144119447e-5,6.586890053618568e-6,2.383715710999706e-5,34820,0
1000,1.7878559834929653e-5,1.5540102023374226e-5,6.391632037402842e-6,3.2231550506572426e-5,34820,0
0,9.224395752315907e-5,4.645127765642094e-5,1.9040773825327798e-5,7.75126131239096e-5,11540,1.4731344399249467e-5
250,7.995787635284426e-5,3.734249303630714e-5,1.6156652381349303e-5,5.835441818994955e-5,11540,2.160345816289471e-5
500,6.876195358196427e-5,3.0491212925910173e-5,9.696305438532795e-6,5.564505670133827e-5,11540,1.3116896880626002e-5
1000,8.099438445972468e-5,3.2706661354618966e-5,1.3814030743027729e-5,5.448473626166322e-5,11540,2.6509648198061462e-5
0,1.60352563523583e-4,9.223924972866317e-5,7.871473706979937e-5,1.033979963855395e-4,11460,5.695456713804349e-5
250,9.220333691381302e-5,4.528284335563691e-5,3.749629232559518e-5,5.4391981061497037e-5,11460,3.7811355852315985e-5
500,8.87910533007993e-5,4.644281964445711e-5,3.6873843405729876e-5,5.40693845422248e-5,11460,3.472166875857451e-5
1000,4.46477961548482e-5,3.328489315546295e-5,2.588623795109475e-5,4.2101665480408256e-5,11460,2.546130674439943e-6
0,1.1189084506252313e-4,1.17207203773889e-4,7.449984708597407e-5,1.5757357615869908e-4,13460,0
250,5.714127085390316e-5,4.8377044585097856e-5,3.760721529402513e-5,6.345751392148032e-5,13460,0
500,8.532022709933145e-5,5.7358908029158126e-5,3.942044604307397e-5,7.607536809513417e-5,13460,9.244859004197277e-6
1000,1.429804688737289e-4,8.318645553943053e-5,6.0019113443637435e-5,1.1295823392843684e-4,13460,3.0022234945292054e-5
0,5.1584690179192964e-5,3.0365263508579718e-5,1.3794960207796833e-5,5.8349703226241805e-5,43900,0
250,3.939708589587917e-5,2.4117450313798247e-5,1.1625153814588317e-5,4.674447579826948e-5,43900,0
500,2.2319151498302704e-5,1.5012378556638633e-5,6.699038920393745e-6,2.948708809193989e-5,43900,0
1000,1.707604638574479e-5,1.2591563954292974e-5,5.4305581745050386e-6,2.615883589763493e-5,43900,0
0,6.367087465470419e-5,4.151195333822792e-5,1.557469200463525e-5,1.0160869886704139e-4,33700,0
250,5.602241805452378e-5,3.3141833493446374e-5,1.5054347935811646e-5,5.9408014624683617e-05,33700,0
500,4.4710983281357436e-5,2.4404100260278702e-5,1.3424243742724486e-5,4.715317424525803e-5,33700,0
1000,3.519198959636367e-5,2.7384879549056265e-5,9.767421428788562e-6,5.2188433838834915e-5,33700,0
0,1.2858072757937692e-4,6.442171482522587e-5,5.266639758881944e-5,7.529870529139742e-5,26620,5.3282022287979495e-5
250,2.5692680008731586e-5,1.4429027175697326e-5,1.2030349154206712e-5,1.7552000927790204e-5,26620,8.140679080941382e-6
500,4.882569432790768e-5,2.9711222963923936e-5,2.3728359106408215e-5,3.696742159891283e-5,26620,1.1858272728994852e-5
1000,6.904972666245452e-5,3.105044566895927e-5,2.6086219800999373e-5,3.7337517797058314e-5,26620,3.17122088653962e-5
0,2.2571490615678612e-4,4.0907693830499144e-5,2.2377355503065956e-5,6.731905175830889e-5,43780,1.5839585439847724e-4
250,1.3058649961926493e-4,2.9887289595366286e-5,1.7019001361400265e-5,4.627973616875735e-5,43780,8.430676345050758e-5
500,2.519676409231186e-4,2.0989411944869406e-5,1.100437392049355e-5,4.243297335682331e-5,43780,2.0953466756629526e-4
1000,7.718296786523084e-5,2.6539280675375758e-5,1.2467476793971725e-5,4.6259467360358576e-5,43780,3.092350050487226e-5
0,4.264706963402862e-5,4.03041718952644e-5,2.080903741197192e-5,7.451503251089568e-5,19340,0
250,3.531667329061336e-5,2.9237226488809635e-5,1.6507218861143025e-5,4.9858263135755463e-5,19340,0
500,2.575641532872021e-5,1.4475386735087513e-5,9.496904770635827e-6,2.189658176696047e-5,19340,3.8598335617597385e-6
1000,2.4492910466295095e-5,9.138816290582777e-6,5.2728504106354884e-6,1.5360841284121114e-5,19340,9.13206918217398e-6
0,1.0356159927529632e-4,7.484634246593591e-5,4.431308918414749e-5,1.1137940496040034e-4,13380,0
250,8.904241767724962e-5,4.470213943161243e-5,3.0549985066268296e-5,6.224536245572446e-5,13380,2.6797055221525155e-5
500,7.854558864399982e-5,3.3433664148607146e-5,2.2010698721699464e-5,5.387997045569393e-5,13380,2.4665618188305893e-5
1000,5.5391663258289476e-5,3.312892913745458e-5,2.001538900515082e-5,5.02766886822587e-5,13380,5.114974576030776e-6
0,7.817937805096289e-5,6.87313150604497e-5,4.273847525500166e-5,1.0500741248473871e-4,43620,0
250,1.0839563492839057e-4,4.1535593575650045e-5,2.862067507912704e-5,5.9312810003359685e-5,43620,4.908282492503088e-5
500,1.453831539419845e-4,2.7017702764118162e-5,1.753286716747883e-5,4.36297389111676e-5,43620,1.017534150308169e-4
1000,7.111968795482597e-5,3.4500664198845065e-5,2.016231885689813e-5,5.769062915868521e-5,43620,1.3429058796140756e-5
0,5.579252297763737e-5,5.413084936459706e-5,2.8857230927262594e-5,1.128513732551325e-4,21780,0
250,4.263298944997755e-5,3.5163531686158935e-5,1.8458994357528305e-5,6.256399274603156e-5,21780,0
500,3.6807539454185574e-5,1.941429855204541e-5,1.3275122419386164e-5,3.0596193839362154e-5,21780,6.211345614823421e-6
1000,6.548611880251507e-5,2.402607733070269e-5,1.3265422665140837e-5,4.7550728134919584e-5,21780,1.7935390667595486e-5
0,1.1980637347080497e-4,3.98869964096496e-5,2.7171650935674345e-5,6.869053590972379e-5,12260,5.1115837561081174e-5
250,5.505174385885624e-5,2.2700631899808818e-5,1.6020976084732615e-5,3.583555303653835e-5,12260,1.9216190822317888e-5
500,2.4796046267655683e-5,8.969812133275677e-6,5.955073550491726e-6,1.229064868416491e-5,12260,1.2505397583490773e-5
1000,3.420393173406346e-5,1.0828328816583272e-5,6.705732814354713e-6,1.76822443724203e-5,12260,1.6521687361643162e-5
0,3.7583410847652275e-5,2.5022850026414923e-5,1.56017705572897e-5,4.030477033541331e-5,27140,0
250,2.3252241460101273e-5,1.5774683536559143e-5,1.019383145422734e-5,2.3126273235892152e-5,27140,1.2596822420912065e-7
500,1.9760548308325156e-5,7.021589466411846e-6,4.57790991032613e-6,1.0846472810530955e-5,27140,8.9140754977942e-6
1000,1.9718675503048788e-5,8.700403835051059e-6,5.493873948590452e-6,1.34848623116021e-5,27140,6.233813191446688e-6
0,3.7696675650217875e-5,5.67661321794526e-5,4.133873292992678e-5,7.655306095057836e-5,34940,0
250,2.375697262549019e-5,3.185754669413766e-5,2.264672892309329e-5,4.567124085356995e-5,34940,0
500,2.2771257004277197e-5,4.1448078674908575e-5,3.0824360395872056e-5,5.610574749011739e-5,34940,0
1000,2.880006316783376e-5,4.922100260887047e-5,3.7110829614180876e-5,6.233839336019085e-5,34940,0
0,1.1963502180970957e-4,1.0692664469547562e-4,8.665718895252051e-5,1.3444950934962883e-4,42100,0
250,1.1028129766161973e-4,4.9612145161806375e-5,3.923826589808878e-5,6.472192515551359e-5,42100,4.5559372506106136e-5
500,9.62731526775207e-5,4.717879231420269e-5,3.300531019591972e-5,6.409204940297085e-5,42100,3.218110327454985e-5
1000,8.443862227405231e-5,4.4231072272361405e-5,3.241462453844322e-5,5.8749119625974534e-5,42100,2.5689502648077773e-5
0,6.403189696758438e-5,3.942414527035976e-5,2.321144815720551e-5,5.8877321636118325e-5,37900,5.154575331466054e-6
250,3.98705290990088e-5,2.7445391745434474e-5,1.7083737832098044e-5,3.909907618032715e-5,37900,7.714529186816479e-7
500,3.704452282623724e-5,2.0406114400803186e-5,1.1622129882549634e-5,3.22442290169029e-5,37900,4.8002938093343395e-6
1000,6.279936972359269e-5,1.9828483072876253e-5,9.062504589333992e-6,3.142355455316863e-5,37900,3.137581517042406e-5
0,4.654643976444535e-5,1.171125185770607e-4,5.5980819221486264e-5,1.9121640433916796e-4,48900,0
250,2.497074813308904e-5,5.2863432628449e-5,3.253525679170682e-5,7.664932043369065e-5,48900,0
500,1.5329272213736898e-5,1.543891419758065e-5,8.963591414346113e-6,2.4918833137247462e-5,48900,0
1000,2.6722926736221457e-5,1.8952710097969602e-5,1.1394006511278366e-5,2.9637569948898306e-5,48900,0
0,1.5528539381328034e-4,7.499792808384686e-5,4.841454060887565e-5,1.271283758804798e-4,41500,2.8157017932800544e-5
250,8.287192226978359e-5,3.578641318855861e-5,2.5334348963382793e-5,4.963982697581048e-5,41500,3.323209529397311e-5
500,3.7271312651301424e-5,1.9179049357865655e-5,1.1798417028367301e-5,3.0003969225150273e-5,41500,7.267343426151151e-6
1000,3.343548742705238e-5,3.482201457654315e-5,2.2289368216396535e-5,5.589054985062283e-5,41500,0
0,3.486282914070952e-5,7.417949356292617e-5,2.759306329340888e-5,1.7915346161023318e-4,24540,0
250,2.290961988501322e-5,4.591443571114609e-5,2.1340171565496895e-5,8.784793885192038e-5,24540,0
500,1.6475915590679825e-5,1.8249651062084803e-5,9.621291513828444e-6,3.0091582178413845e-5,24540,0
1000,3.063963171595952e-5,1.1487631360276851e-5,4.760607387620906e-6,2.314817856734288e-5,24540,7.491453148616639e-6
0,1.136143638501512e-4,6.692098609990032e-5,5.190855911973569e-5,8.63419825735579e-5,14580,2.7272381276593298e-5
250,9.722734260102041e-5,4.138325480853857e-5,2.8781541628444356e-5,6.203609424153962e-5,14580,3.519124835948079e-5
500,1.047492374883623e-4,4.2770782920339974e-5,2.8703774245736882e-5,6.292761410411031e-5,14580,4.182162338425199e-5
1000,1.0900833087688902e-4,5.720472265966404e-5,4.204779334138916e-5,7.922023995682453e-5,14580,2.9788090920064493e-5
0,2.7568926162190553e-4,2.914018663108932e-5,7.814328483132447e-6,6.187777669089264e-5,20260,2.1381148493101288e-4
250,2.3221733360385925e-4,2.465242146680679e-5,7.0172085500430735e-6,4.989567101418779e-5,20260,1.8232166258967146e-4
500,8.179208466128566e-5,1.909846324988424e-5,5.863503800257168e-6,3.389027996149482e-5,20260,4.7901804699790845e-5
1000,4.7843973586586454e-5,1.6794219692905017e-5,5.643447198488778e-6,4.570719929673251e-5,20260,2.136774289853941e-6
