r,obs,mmean,lo,hi,cbsa,gamma
1000,1.493749133151131e-5,1.355072173432412e-5,1.0200493992835292e-5,1.752501675690529e-5,15980,0
0,9.948489790772616e-5,5.607391890235147e-5,3.818119287053563e-5,8.132799054561893e-5,42020,1.8156907362107223e-5
250,5.6337303713063975e-5,3.111090818225474e-5,2.2460680817457825e-5,4.2007677249886285e-5,42020,1.432962646317769e-5
500,6.804280893998802e-5,1.7049896990164896e-5,1.1989935706641943e-5,2.4437581272366754e-5,42020,4.360522766762126e-5
1000,9.14271596625603e-5,2.333399813355055e-5,1.4033974357547735e-5,3.635542524360619e-5,42020,5.507173441895411e-5
0,1.6568143028083454e-5,3.8660361403976894e-5,2.631345222135119e-5,5.4898581906883466e-5,19660,0
250,1.1067365442677737e-5,2.0775984623820835e-5,1.4329604840448992e-5,2.808086577061072e-5,19660,0
500,7.234555455595635e-6,7.916360946404347e-6,5.457339008452211e-6,1.2417675718427479e-5,19660,0
1000,8.704407861243783e-6,1.0753152434484708e-5,6.6636159412504915e-6,1.692595046324105e-5,19660,0
0,1.305768087556394e-4,6.518106001593067e-5,2.5117164256812592e-5,1.5555078863410576e-4,34900,0
250,1.0013921882636126e-4,4.682127472150151e-5,2.2418614701150564e-5,9.061303186166991e-5,34900,9.526186964691345e-6
500,7.498348868459416e-5,2.96090691370592e-5,1.4027422603248817e-5,5.464423413731706e-5,34900,2.03392545472771e-5
1000,7.35540965384439e-5,2.769321276618065e-5,9.865509332746778e-6,5.851091174416079e-5,34900,1.5043184794283111e-5
0,1.7162948268572607e-4,5.692793925817251e-5,3.752271772808768e-5,8.536279992354961e-5,29620,8.626668276217646e-5
250,5.2587857980600584e-5,2.5822138453330927e-5,1.7815898570570813e-5,3.744060795848951e-5,29620,1.5147250022111076e-5
500,2.108293021324327e-5,1.0396157160302352e-5,6.140189018193373e-6,1.5034667492505293e-5,29620,6.048262720737979e-6
1000,6.710308642392148e-5,1.6224116605491717e-5,1.0308776596484265e-5,2.752896266166815e-5,29620,3.957412376225333e-5
0,5.1828767487013306e-5,3.289510745274145e-5,1.1849784508976486e-5,6.615290657385766e-5,39740,0
250,3.342243153371585e-5,2.2640326799878842e-5,1.1091375925660848e-5,3.8447665512124074e-5,39740,0
500,3.3120362109467656e-5,1.2213789087705384e-5,6.962428010432169e-6,2.031871188705138e-5,39740,1.2801650222416276e-5
1000,4.574025159320238e-5,1.4237963453772394e-5,6.803674097032638e-6,2.438806301656632e-5,39740,2.135218857663606e-5
0,8.782986065575767e-5,3.806242055444396e-5,2.2320973201494852e-5,5.9269136836115326e-5,41420,2.8560723819642343e-5
250,6.43942187399959e-5,2.443439591475776e-5,1.4281560728965978e-5,3.716334263607826e-5,41420,2.7230876103917646e-5
500,4.9532099869938206e-5,1.751137767374567e-5,1.0344343630241686e-5,2.7913728407138316e-5,41420,2.161837146279989e-5
1000,6.1002459637764166e-5,2.929115639896192e-5,1.5827966134430402e-5,5.222952932780872e-5,41420,8.772930309955445e-6
0,9.827066205514495e-5,3.7546401376586924e-5,1.5983371524618866e-5,6.454742678722049e-5,21500,3.372323526792446e-5
250,1.069130931104064e-4,2.9964185236274266e-5,1.2633969409074824e-5,5.190616234643498e-5,21500,5.500693076397142e-5
500,1.113561369728831e-4,2.693658755991906e-5,1.1985696011647837e-5,4.705529626234038e-5,21500,6.430084071054273e-5
1000,4.181136609804334e-5,3.819625776056733e-5,1.5839632774936387e-5,8.191334948084799e-5,21500,0
0,1.393534169477189e-4,3.771455691356451e-5,2.4752324628464683e-5,5.2161154669203725e-5,12540,8.719226227851519e-5
250,6.71320213601496e-5,2.2465200543939825e-5,1.4865619921167918e-5,3.067067018755963e-5,12540,3.646135117258997e-5
500,2.952488664830467e-5,1.427963362718993e-5,9.43469275990616e-6,2.1229149089175544e-5,12540,8.295737559129126e-6
1000,2.3358519194578005e-5,1.849774953435884e-5,1.1726348350901889e-5,2.7232455086654995e-5,12540,0
0,1.1046972429726266e-4,1.1902875433479419e-4,8.605429946306124e-5,1.6296091393356693e-4,13460,0
250,5.746403840167664e-5,4.971291625701761e-5,3.8745253668315536e-5,6.375589623553213e-5,13460,0
500,8.367452789433045e-5,5.589816678392297e-5,3.712728155774443e-5,7.850177813581026e-5,13460,5.172749758520186e-6
1000,1.3825788122768037e-4,7.981698858853324e-5,5.3453165466297644e-5,1.1468266727057913e-4,13460,2.357521395710124e-5
0,5.162175985076427e-5,2.7981349603711156e-5,1.1978862552113625e-5,5.95871433298162e-5,43900,0
250,3.878174135115248e-5,2.23113953960093e-5,9.10954575725926e-6,4.416373123204506e-5,43900,0
500,2.1188939239049838e-5,1.3914277161066448e-5,5.318650228211953e-6,2.3515742678575367e-5,43900,0
1000,1.835021304446481e-5,1.2643867825369904e-5,5.3983790679157276e-6,2.2300060428784203e-5,43900,0
0,1.2418990039006627e-4,1.0694271400012486e-4,8.775814930292421e-5,1.2875504838242676e-4,42100,0
250,1.102187887490867e-4,5.001743441857242e-5,3.7807160646997616e-5,6.405739620245802e-5,42100,4.6161392546628674e-5
500,9.15830697306144e-5,4.700484307522191e-5,3.5666530435221544e-5,6.33829914244112e-5,42100,2.820007830620319e-5
1000,8.002387057195254e-5,4.310979702470428e-5,3.152047046555806e-5,5.6539880265035216e-5,42100,2.3483990306917327e-5
0,3.3993976769854335e-5,3.7099884659496576e-5,1.8287265822248852e-5,6.323162090000816e-5,29460,0
250,2.7885583421236152e-5,2.4379829958879632e-5,1.27357531586861e-5,4.04308409235425e-5,29460,0
500,2.399538291160166e-5,1.2276231063994258e-5,6.935255244604065e-6,2.00191211409459e-5,29460,3.976261770655761e-6
1000,2.0463734760917786e-5,1.3043596770937393e-5,6.550802536730121e-6,2.3301422178872207e-5,29460,0
0,3.672989630943967e-5,4.28135313861881e-5,2.8469680872419627e-5,6.729877025259674e-5,38940,0
250,2.0043116695248667e-5,2.4274643797703992e-5,1.6913317950827307e-5,3.553926506108964e-5,38940,0
500,1.4683687907522024e-5,1.5407252737277724e-5,9.78855675444572e-6,2.6306246601723307e-5,38940,0
1000,1.7761537288599064e-5,1.9031721361821765e-5,1.237201596535037e-5,2.8777258835744405e-5,38940,0
0,1.0613893116189018e-4,7.405814407844579e-5,5.2097688525113415e-5,1.050470116365122e-4,13380,1.09191952537798e-6
250,9.19420941083979e-5,4.5236364058774804e-5,3.2085528453986695e-5,6.823222590031986e-5,13380,2.3709868208078035e-5
500,7.559609135855923e-5,3.542946037479531e-5,2.0605076107453974e-5,5.214905048298883e-5,13380,2.34470408755704e-5
1000,5.4597390529654126e-5,3.3638193033993736e-5,1.9764815151639594e-5,5.2553633014008666e-5,13380,2.0437575156454602e-6
0,3.504501057363308e-5,6.836059916239516e-5,2.7677910092520205e-5,1.2315023436973397e-4,24540,0
250,2.296179163788323e-5,4.4310860147116525e-5,2.0637406906614274e-5,7.385176518470613e-5,24540,0
500,1.585690583240299e-5,1.7862524752428447e-5,1.0909209156509688e-5,2.6557888465200167e-5,24540,0
1000,3.0802045685420197e-5,1.1709810304863717e-5,6.309104532505283e-6,2.2180557148025253e-5,24540,8.621488537394943e-6
0,8.915322045948963e-5,4.6319521788730484e-5,2.2877302463286806e-5,9.705994724337087e-5,11540,0
250,7.700258930747426e-5,3.704254445870418e-5,1.9508820859153772e-5,6.702050009177034e-5,11540,9.982089215703917e-6
500,7.01569334586264e-5,3.163588211163441e-5,1.6887447176869955e-5,6.0881286641329354e-5,11540,9.275646817297052e-6
1000,8.218161555716761e-5,3.1429453144549e-5,1.4877186483117705e-5,5.859333999563639e-5,11540,2.358827556153122e-5
0,1.1487320462311443e-4,6.87811713696843e-5,5.5335760840149466e-5,8.197176773308307e-5,45220,3.290143689003136e-5
250,5.085399488071031e-5,3.123406240477562e-5,2.678307102909558e-5,3.877375665844189e-5,45220,1.2080238222268415e-5
500,3.276803465850626e-5,2.2776852924196413e-5,1.8851881084558404e-5,2.6421528818650463e-5,45220,6.3465058398557945e-6
1000,3.495912114888468e-5,2.5067476777714804e-5,2.1427535542188e-5,3.013252915909261e-5,45220,4.826591989792071e-6
0,2.2970639031049306e-4,4.167528619292068e-5,2.1695205626037883e-5,6.374114028428572e-5,43780,1.6596525002620733e-4
250,1.1888687101933049e-4,3.0132652262347546e-5,1.853759140661778e-5,4.451829037773197e-5,43780,7.436858064159853e-5
500,2.5583540084612836e-4,2.0207961241190846e-5,9.481195542311e-6,4.052306986626011e-5,43780,2.1531233097986824e-4
1000,7.527324125567667e-5,2.6844057544517995e-5,1.3351102449818526e-5,4.672713321937101e-5,43780,2.8546108036305665e-5
0,6.405972424700958e-5,3.900666515650702e-5,1.7594960007176406e-5,8.113489541160943e-5,33700,0
250,5.5530552102453204e-5,3.0990408898364366e-5,1.2357980645672595e-5,5.500345852686925e-5,33700,5.27093575583951e-7
500,4.2690447731734025e-5,2.2579290292876917e-5,1.175704346795497e-5,4.186823156897162e-5,33700,8.222161627624062e-7
1000,3.5430635992864145e-5,2.513694723625366e-5,1.0965821658384758e-5,4.731539874037385e-5,33700,0
0,1.1100934085706067e-4,6.490683264244938e-5,4.805509853587269e-5,8.27389642610935e-5,15540,2.8270376595967165e-5
250,5.61255778219533e-5,2.8991613592085433e-5,2.237162635461113e-5,3.771665179338327e-5,15540,1.8408926028570025e-5
500,7.26970105415274e-5,2.551823144875122e-5,1.8508669346221214e-5,3.4951166764231606e-5,15540,3.774584377729579e-5
1000,7.063434756808529e-5,3.37676766020006e-5,2.3987789944394232e-5,4.76498661453634e-5,15540,2.2984481422721887e-5
0,5.5815154902105086e-5,5.321180772787295e-5,3.197903594623929e-5,8.8246594533981e-5,21780,0
250,4.022866324327442e-5,3.491849775821716e-5,2.098814731018031e-5,5.5023213179611847e-5,21780,0
500,3.68620795706911e-5,1.977087340403918e-5,9.840425614693688e-6,3.065084125554401e-5,21780,6.211238315147088e-6
1000,6.462900205251606e-5,2.4633686137687943e-5,1.214988092757795e-5,4.074575708394714e-5,21780,2.3883244968568916e-5
0,1.1900528616576078e-4,3.8933209845022396e-5,2.6808627792254862e-5,6.221706632885525e-5,12260,5.678821983690553e-5
250,5.581817805380627e-5,2.2455451625443814e-5,1.52250503819068e-5,3.192916063412156e-5,12260,2.3889017419684708e-5
500,2.5370933232479192e-5,9.188462717338625e-6,6.8213378964175725e-6,1.3054247285441824e-5,12260,1.2316685947037368e-5
1000,3.421994211984727e-5,1.0728488915811851e-5,6.336102057578555e-6,1.629408845406015e-5,12260,1.792585366578712e-5
0,3.818561985545384e-5,2.4599477177336554e-5,1.4551153218919784e-5,4.362152187395581e-5,27140,0
250,2.3513384070938657e-5,1.5687820042261998e-5,9.799443888706847e-6,2.5975909574447294e-5,27140,0
500,2.017346371628725e-5,6.894339568778379e-6,4.995119924825493e-6,1.0954159760508217e-5,27140,9.219303955779033e-6
1000,1.8434505496276378e-5,8.45569529630788e-6,4.5462612198032515e-6,1.2733537718718901e-5,27140,5.700967777557477e-6
0,1.0233545747892124e-4,5.853242990387998e-5,4.7004048859761613e-5,7.34034666335899e-5,30700,2.8931990845331346e-5
250,5.507944310346272e-5,2.8243170935034214e-5,1.9622340633738887e-5,3.566706388860263e-5,30700,1.9412379214860092e-05
500,5.012578549638611e-5,2.6699466189984484e-5,1.6906411113672084e-5,4.1391392270676795e-5,30700,8.734393225709313e-6
1000,3.8696401869261166e-5,3.338321927866473e-5,2.5391393207360482e-5,4.271023018981429e-5,30700,0
0,2.2102020831192513e-4,6.749930173378878e-5,4.8753576551201725e-5,8.67383517041251e-5,41540,1.3428185660780003e-4
250,7.256527889606445e-5,3.088511045597004e-5,2.3693675600496064e-5,3.870958230830982e-5,41540,3.3855696587754635e-5
500,7.106686968355418e-5,2.0898945119817266e-5,1.408103989436007e-5,3.116808160250516e-5,41540,3.989878808104902e-5
1000,4.5835152924103716e-5,1.4872466164212384e-5,9.239713791048164e-6,2.1061560263545935e-5,41540,2.477359266055778e-5
0,4.431971910673775e-5,4.162746146748384e-5,1.6747030639154856e-5,9.778864443776339e-5,19340,0
250,3.5167142531274066e-5,2.9625611300860106e-5,1.2810337833121076e-5,5.0377703478198134e-5,19340,0
500,2.548665205774858e-5,1.4930252407810459e-5,9.542575200698217e-6,2.1929277861815435e-5,19340,3.5573741959331437e-6
1000,2.3833339118286438e-5,9.232847249193965e-6,3.798240379786506e-6,1.687492453037809e-5,19340,6.958414587908346e-6
0,1.5257055834995236e-4,3.177804115980895e-5,1.5454475159651783e-5,5.619879405280335e-5,33660,9.637176429714901e-5
250,8.889133333643369e-5,2.2581896653621438e-5,1.1632912559457463e-5,3.8162798261740636e-5,33660,5.0728535074693056e-5
500,6.491740790130368e-5,1.2785413854534807e-5,6.963675100249499e-6,1.8475227506877905e-5,33660,4.644218039442577e-5
1000,5.732290433311808e-5,1.1900599506777691e-5,5.998364267551039e-6,2.0395109158381743e-5,33660,3.692779517473634e-5
0,1.5606997431812702e-4,7.52741371050485e-5,4.749479390543209e-5,1.0982839038519705e-4,41500,4.624158393292997e-5
250,8.261759947706857e-5,3.6479598563934035e-5,2.662904755392156e-5,5.069728982762458e-5,41500,3.192030964944399e-5
500,3.580846620737717e-5,1.947564197523179e-5,1.285375661846846e-5,3.2971490138543596e-5,41500,2.836976068833571e-6
1000,3.449816320013659e-5,3.476300399027178e-5,2.1781011239126837e-5,5.375743645230773e-5,41500,0
0,1.1483791771340563e-4,6.728933647104575e-5,4.89077377218953e-5,9.483344917098695e-5,14580,2.0004468542418683e-5
250,9.890909265002217e-5,4.161364547043646e-5,2.7750728745167866e-5,5.631812616779586e-5,14580,4.259096648222631e-5
500,1.0612397949944097e-4,4.3024557145532556e-5,2.802324157039461e-5,6.0919089199749974e-5,14580,4.5204890299691e-5
1000,1.0968657039328602e-4,6.0358414273754814e-5,4.5890592876757606e-5,7.60365176339736e-5,14580,3.3650052759312427e-5
0,6.465709881523556e-5,3.9958580015562075e-5,2.2750664058984922e-5,7.253026932519763e-5,37900,0
250,3.99645137550308e-5,2.7155416920169602e-5,1.7030003052184798e-5,4.4172727623587145e-5,37900,0
500,3.8302715212546204e-5,2.0470344427076323e-5,1.2203713203568452e-5,3.6213661600318496e-5,37900,2.0890536122277078e-6
1000,6.144231069967368e-5,2.099531795441871e-5,9.864093936607261e-6,3.6478258720108656e-5,37900,2.4964051979565028e-5
0,3.346095897387302e-5,5.01017602177071e-5,2.4202701784321065e-5,8.066804169913649e-5,28020,0
250,3.300053048340415e-5,3.7382345731445374e-5,1.970006569841144e-5,5.571701382791525e-5,28020,0
500,3.217771208575826e-5,2.3679892403353364e-5,1.248405060780177e-5,3.916314807021102e-5,28020,0
1000,3.1430457163382016e-5,1.979963306951073e-5,7.6948588503688e-6,3.7423362175251104e-5,28020,0
0,3.698751168591118e-5,5.580448788232033e-5,4.302198112676263e-5,7.214392848731243e-5,34940,0
250,2.3458753702089375e-5,3.065470465884236e-5,2.426078021874772e-5,4.116050535711528e-5,34940,0
500,2.3153464817815304e-5,4.098056385149388e-5,2.8232810610931965e-5,5.511740064705784e-5,34940,0
1000,2.8221247401981808e-5,4.958840738500584e-5,3.707112305616719e-5,6.655343801196795e-5,34940,0
0,2.3297585129089055e-4,1.0138605822175551e-4,7.508139139633216e-5,1.3034406212021016e-4,16820,1.0263178917068038e-4
250,1.1242230664638465e-4,4.649637147917659e-5,3.4341262319535595e-5,6.762654766319249e-5,16820,4.4795758983192166e-5
500,8.264342105576336e-5,4.84969419467568e-5,3.4103285922215864e-5,7.451439859457602e-5,16820,8.129022461187346e-6
1000,8.822201909178422e-5,7.374401930383277e-5,5.461389579795335e-5,1.0316493315297747e-4,16820,0
0,3.2089228098203103e-5,3.058783058451096e-5,2.2160336408197944e-5,3.7278492087466815e-5,37860,0
250,1.890438653813843e-5,1.5688121901099108e-5,1.1569854747677444e-5,1.896123841991814e-5,37860,0
500,1.658146203125654e-5,1.0312481410455874e-5,6.871256740638835e-6,1.5128724603736305e-5,37860,1.452737427520234e-6
1000,2.1085582339523227e-5,1.701874445627808e-5,1.2542516492574935e-5,2.3350604713326778e-5,37860,0
0,7.087347590015484e-5,8.255978475829304e-5,3.486740931994265e-5,1.3460825461784738e-4,32780,0
250,5.7177836883834975e-5,4.982361041434193e-5,2.633390289189892e-5,7.80967724440655e-5,32780,0
500,6.719762577121648e-5,3.23977945262758e-5,1.7183929906004027e-5,5.0166175815167065e-5,32780,1.703144995604941e-5
1000,7.359456446362779e-5,3.3137565949006976e-5,1.9580762480781064e-5,4.715655833519823e-5,32780,2.6438006128429558e-5
0,4.701741954966995e-5,1.1139122026541846e-4,5.280533544320996e-5,1.883227307126195e-4,48900,0
250,2.5417754267355504e-5,5.121563646230214e-5,2.81781934000343e-5,6.970550560052848e-5,48900,0
500,1.4823981480342944e-5,1.56566762759854e-5,8.578598519795262e-6,2.9157050660102665e-5,48900,0
1000,2.619513969128092e-5,2.0145882242861856e-5,9.861383858770283e-6,3.135107368505911e-5,48900,0
0,7.119987440081103e-5,6.828913817558404e-5,3.0950535971352234e-5,1.2788681670857543e-4,39540,0
250,6.87672811398922e-5,5.3028286785227186e-5,2.3165376820782022e-5,9.01887807712441e-5,39540,0
500,6.943848573498405e-5,3.749672816841805e-5,1.907205107220612e-5,6.763420158471636e-5,39540,1.8042841502676854e-6
1000,5.349010434737281e-5,4.470279628878436e-5,2.4543451149599126e-5,7.120293788191852e-5,39540,0
0,4.6199128218099945e-5,4.1211671031078965e-5,2.5370400548649664e-5,6.383855414338483e-5,33860,0
250,3.142476176044688e-5,2.5213573302092947e-5,1.4991284629041013e-5,3.622931862835757e-5,33860,0
500,3.6408296314618256e-5,1.3376449917515042e-5,9.073687129790073e-6,1.9402504707728605e-5,33860,1.700579160688965e-5
1000,3.901283453627336e-5,1.4371990129347208e-5,7.757686399618612e-6,2.1642783681025e-5,33860,1.737005085524836e-5
0,5.7573959225150454e-5,4.224176091306952e-5,2.318700325908283e-5,7.202599482789089e-5,40220,0
250,4.295268618737198e-5,3.046249023216548e-5,1.7188810278192716e-5,4.9109309714113765e-5,40220,0
500,2.6040339537408885e-5,1.8766431292926635e-5,1.083204809274173e-5,3.169415405399321e-5,40220,0
1000,2.9925950657461533e-5,2.043187319900622e-5,1.0266307571953225e-5,3.600670284498637e-5,40220,0
0,8.511668956233824e-5,7.262022484658407e-5,4.0991343219580924e-5,1.0992517437372007e-4,43620,0
250,1.0844269613673318e-4,4.3481272244511744e-5,2.7794357716389677e-5,5.797020582634704e-5,43620,5.0472490310386144e-5
500,1.4276059023097788e-4,2.7289230306233156e-5,1.4749007900486011e-5,4.4551322580981655e-5,43620,9.820926764999622e-5
1000,7.124776930290646e-5,3.54775331841366e-5,2.060546530378147e-5,5.5233940430230486e-5,43620,1.601382887267597e-5
0,9.990737548689423e-5,6.130160018934861e-5,4.4739428728473526e-5,8.74444182804165e-5,22020,1.2462957206477727e-5
250,9.453307543616004e-5,3.832935967131734e-5,2.883639260270722e-5,5.51188427666543e-5,22020,3.9414232669505745e-5
500,1.0454949891357914e-4,3.443208003510235e-5,1.8918599426542156e-5,4.986741009243807e-5,22020,5.468208882114107e-5
1000,4.89643107511523e-5,3.293084732349868e-5,2.2928051176111435e-5,4.8059915449282895e-5,22020,9.043953018694073e-7
0,7.692171303068853e-5,6.800489542854965e-5,3.957978291418195e-5,9.741997105904513e-5,46700,0
250,5.040789961835674e-5,3.910443811693753e-5,2.6361059678495416e-5,5.3989395175575945e-5,46700,0
500,2.9129014389086722e-5,2.756409219729224e-5,1.7458873025250946e-5,4.221495199278459e-5,46700,0
1000,3.997445083520706e-5,6.688297596804358e-5,3.7999213938579024e-5,1.0861343980865054e-4,46700,0
0,1.5828541576994997e-4,1.1146173502801107e-4,1.4893262080001316e-5,3.6419895836065335e-4,36780,0
250,1.2660470716077346e-4,7.907393564869025e-5,1.5302988005488363e-5,2.0418862184557363e-4,36780,0
500,7.46369456033184e-5,5.203719937667129e-5,1.848665618156176e-5,1.0418512237483388e-4,36780,0
1000,4.046848466579755e-5,3.528750689362548e-5,6.8454337853318215e-6,7.149567488054333e-5,36780,0
0,8.685722749293347e-5,6.0741447462422475e-5,4.7058055162228235e-5,7.895201329021057e-5,23540,7.905214202722901e-6
250,4.9258916254536424e-5,2.9262128288150318e-5,2.2811572909926862e-5,3.841185541838729e-5,23540,1.0847060836149133e-5
500,2.825053607098633e-5,1.4332381079885061e-5,9.194175457583784e-6,2.223582992136335e-5,23540,6.014706149622981e-6
1000,4.930756396892979e-5,2.664647900624713e-5,1.7463999097671404e-5,3.7563120478353015e-5,23540,1.1744443490576777e-5
0,7.818110676820851e-5,3.244236622569072e-5,1.9872434281209188e-10,9.637503612475027e-5,41060,0
250,7.6847590611517e-5,2.286018839205787e-5,1.5875987638117302e-6,5.119131848984475e-5,41060,2.5656272121672248e-5
500,7.66876652080994e-5,1.8286179196750623e-5,3.21086787335834e-8,4.907168761580802e-5,41060,2.7615977592291378e-5
1000,8.071285358341205e-5,1.717150086966401e-5,6.037828345987393e-22,5.436993712738374e-5,41060,2.6342916456028314e-5
0,2.1148399420056235e-5,9.728341367313951e-5,2.038277738458868e-5,4.1434007827384587e-4,22420,0
250,1.7564180195290516e-5,3.705944662811729e-5,0,8.310474955740366e-5,22420,0
500,1.3338909416365666e-5,1.7273157726839316e-5,0,3.403662172862076e-5,22420,0
1000,1.7490775622721164e-5,8.805789630722084e-6,0,4.501564645962768e-5,22420,0
0,1.068490253394459e-4,7.307658225729016e-5,3.694345675421128e-5,1.2044587210272381e-4,16300,0
250,1.0401870418162008e-4,4.6128838362670006e-5,2.6595434009891833e-5,7.352603762017763e-5,16300,3.0492666561442454e-5
500,1.0489402268436643e-4,2.901499762126819e-5,1.5564641674290012e-5,4.2861744242502345e-5,16300,6.203227844186408e-5
1000,8.493473793481428e-5,3.9260008973670826e-5,2.228074501605028e-5,7.330036707924011e-5,16300,1.1634370855574173e-5
0,2.905501501711003e-5,4.1786067121143756e-5,1.6327746952778928e-5,7.66148354521037e-5,32580,0
250,3.833237028924918e-5,3.2079524419289944e-5,1.3087962753366406e-5,5.8138009060807014e-5,32580,0
500,4.797335129149662e-5,1.8225321905917377e-5,9.112046566239119e-6,2.784823112345516e-5,32580,2.012512016804146e-5
1000,3.589860267266911e-5,1.488624495784928e-5,5.826058705094821e-6,3.602549436670362e-5,32580,0
0,6.33753892191744e-5,9.068199461837161e-5,4.937928310626262e-5,1.3567703786662618e-4,17660,0
250,5.502454184137555e-5,6.142456977945856e-5,3.678244855565213e-5,8.708472441569241e-5,17660,0
500,8.268246677242886e-5,4.878231191929478e-5,3.010487460230671e-5,7.33637595284378e-5,17660,9.318707243991054e-6
1000,8.396842138012043e-5,3.354531290116936e-5,1.676458820223147e-5,5.214914701542816e-5,17660,3.1819274364692276e-5
0,1.5189282637386245e-4,4.310857063481963e-5,2.3960493072724595e-5,6.850469614612166e-5,46540,8.338813022774079e-5
250,8.958850037136595e-5,3.2810668417898145e-5,2.0020085072435622e-5,4.7377862850506e-5,46540,4.2210637520859946e-5
500,9.716584524787876e-5,2.4623860362952683e-5,1.2541511989194085e-5,4.533146790706231e-5,46540,5.1834377340816456e-5
1000,1.145525402067734e-4,2.7731570677370125e-5,1.4704116199235941e-5,4.719594742905079e-5,46540,6.73565927777226e-5
0,4.8736315051319345e-5,3.8878124841083586e-5,3.020346340797303e-11,1.6567903459918028e-4,30980,0
250,5.499757064342819e-5,2.6274842110237075e-5,1.60079871921769e-8,7.375095777822411e-5,30980,0
500,6.895631906060203e-5,1.779378626597214e-5,1.2460637756950688e-11,5.1663600869323166e-5,30980,1.7292718191278864e-5
1000,6.510810960196494e-5,1.512879388654066e-5,1.5537312989229242e-22,5.088939871264877e-5,30980,1.4218710889316175e-5
0,1.5635868963469928e-4,7.502400064419438e-5,1.0611635111113243e-14,2.813462140159235e-4,19140,0
250,1.3614906372629905e-4,3.845600563579011e-5,5.83383195447385e-11,1.452692931310532e-4,19140,0
500,9.243061162468123e-5,3.346125629923721e-5,0,1.0038029678398148e-4,19140,0
1000,5.4064213422883454e-5,6.229187897742297e-5,2.0013304236084247e-21,1.8420733485826306e-4,19140,0
0,3.0750434030663997e-4,2.3575335286383343e-4,2.054756534166562e-4,2.7091778215514314e-4,20100,3.658655815149683e-5
250,8.657807557224472e-5,5.472088521529588e-5,4.309564395038718e-5,6.450420337627823e-5,20100,2.2073872195966496e-5
500,5.243297529781057e-5,4.1932902146668415e-5,3.262067444846547e-5,5.20300447918587e-5,20100,4.0293050595187276e-7
1000,4.86375151374058e-5,6.903234394432013e-5,5.7527522650090904e-5,8.166600444559073e-5,20100,0
0,1.6024161291295364e-4,5.69362969718799e-5,1.533746737214794e-10,2.364560566936942e-4,49300,0
250,1.4079027036903284e-4,3.666219376331927e-5,0,1.2385130510798861e-4,49300,1.6938965261044224e-5
500,9.808809761038391e-5,2.8334650935978754e-5,1.5391332074857752e-20,1.2101981844785536e-4,49300,0
1000,3.5016096853420125e-5,2.230911942729151e-5,0,6.545015050862311e-5,49300,0
0,5.7588208353126044e-5,5.248113780956749e-5,1.069895442414347e-5,1.1901479965429807e-4,48140,0
250,6.822364629850881e-5,3.877267412792586e-5,8.413007689170729e-6,8.820269438863835e-5,48140,0
500,8.00507160936277e-5,2.7857838976405653e-5,8.783156178491181e-6,5.3397470250256965e-5,48140,2.665324584337073e-5
1000,5.8806162993057276e-5,2.9197518162770797e-5,1.0995998769803504e-5,6.296709808952341e-5,48140,0
0,5.133964809241385e-5,7.379100888500815e-5,2.5432396474671517e-5,1.537041747765919e-4,47380,0
250,4.530127851843744e-5,5.274909661797525e-5,1.905936241076473e-5,1.0510228522134207e-4,47380,0
500,3.689672190952784e-5,3.389563855853676e-5,1.500719104208531e-5,5.852957671874672e-5,47380,0
1000,2.620938386556185e-5,3.939004283733185e-5,1.579817737087459e-5,7.581656170576805e-5,47380,0
0,9.838937297298894e-5,6.933471091599136e-5,5.440431819829282e-5,8.204537395376245e-5,18880,1.634399901922649e-5
250,6.057220853297207e-5,3.935149956211212e-5,3.0211988813715847e-5,4.868073878563575e-5,18880,1.1891469747336317e-5
500,3.212480267920523e-5,2.3937722385973175e-5,1.715388159492454e-5,3.118203686103001e-5,18880,9.427658181752172e-7
1000,1.9046027263351065e-5,2.2450148874062075e-5,1.585651449712075e-5,3.30327245157468e-5,18880,0
0,1.3514508462407016e-4,9.525288422638845e-5,3.0612600376412564e-5,2.0395247238747075e-4,45900,0
250,1.4421631928574093e-4,6.24609953062532e-5,2.49755611981117e-5,1.1885033329761663e-4,45900,2.5365985988124302e-5
500,1.5845251954239137e-4,3.010015617312686e-5,1.2041425731735068e-5,4.7430188367020676e-5,45900,1.1102233117537069e-4
1000,1.254579215294668e-4,4.904483320181007e-5,1.9555805562254345e-5,9.199606313613192e-5,45900,3.346185839333487e-5
0,5.0151361838154994e-5,6.336490970011305e-5,4.206749201793033e-5,9.301579091009863e-5,41100,0
250,4.158656746931998e-5,4.207024210135222e-5,2.860950968384757e-5,5.597269614112143e-5,41100,0
500,4.1343592302908984e-5,3.626073693396761e-5,1.965277090293909e-5,5.549883205074123e-5,41100,0
1000,6.726296623861665e-5,3.848702423864494e-5,2.135283139953948e-5,5.800415716691717e-5,41100,9.258809071699474e-6
0,6.15057063437136e-5,4.3069619729787945e-5,1.8172063267165407e-5,6.919391630731156e-5,31340,0
250,4.19884406305289e-5,3.0509282879870453e-5,1.4653272314614494e-5,4.8808168821622315e-5,31340,0
500,2.614437802069323e-5,1.6866822775941356e-5,5.7392574347944456e-6,2.8336732408713123e-5,31340,0
1000,4.0557603479624825e-5,2.1583549161500772e-5,8.868913877845227e-6,4.1746880374114026e-5,31340,0
